address,pubkey,value
1G3w96JopVEWVfuhYC6jLqNbyE9Hvko9PE,,2366900000
1G3z1SvbAe6NwA1FL9e2Ker5wkm4TzMwKY,,2009000000
1G4AmRKRTqUAzZmsStQdoCmGivHBBY7FKg,,473000000
1G4GF98tNbujwMTYSof31fyV7VSPdv2s74,,2800000
1G4Mk2zxLG8teGQgbL5QBmEkTy9jxgeSWD,,214000000
1G4SBzjJoRzrnBjZLtvnqRQ7PbCUetF9Ae,,1005200000
1G4SQrM5uA8EqLCGW2oSKGsqYx2qkHJ5HZ,,1009400000
1G4eTG2VuG34JZdJqECb14D1kQvNqg62zx,,175000000
1G4jtPDxoEnc7k8M1zUtLjtLcGfyq1CWhA,,2270110000
1G4n4QdSpcg26aZCgDpKEU7VAJ8rFKabwi,,1003800000
1G4uCRkQszGNq4rJfHCiro1m2DYnapPQ8r,,2100000
1G53KAYyXrimHEhDCnz4xbJYyiomsE34zG,,20391000000
1G58KZeZzwv4Nf9nFmFMw7iKYDEx4T8spR,,891280000
1G5gK4d8JHqs4LtJuHxqsQNL7sCxtXJGWP,,5689030000
1G5kXtmYrP4NfL5udSxh2JKj6tFPkhBfPg,,630069990000
1G5sbpigFr5zPbi2g6ZhkXeEB6LNw1DJ7y,,1006600000
1G5wVacg8sypwfe9cLzzhw2WPrBy2YhWqJ,,390000000
1G5yyxYc2KMcWT3wh9yZ6HdAfoRAkhfAdb,,1004500000
1G63fexDPmrMvSmgzN7PasvGBm8ENdTyJ4,,1006600000
1G6EqtdgjWwxzyeeQgtbGjUt8Q5XSVaWK7,,50406492000
1G6Ft2LgxVNvU1W74dRE7pcoSAzvyRg7tC,,1005200000
1G6LdpEEX6EKLCEYHmUNKoxxdyfY8yvQur,,1004500000
1G6SoCzDmQ4ExW5sLxbFbnWV5Jb8pa64dM,,1007300000
1G6ZTv3R9LWJryxXDXqGikXhgkTFoVuUQM,,2106420000
1G6dxqqnVMo3zCGTg4FY9uCToPSq8qMdS4,,129000000
1G6eDYX21jiEFBSf9RPSMDn8X1wMzB7K5b,,2800000
1G6mkmZmB43MzahDN7mC8aHgz95aPLNCsR,,1007300000
1G6nPqGDtpYtZPzksPLteJkEwFXgz6bJJR,,1004500000
1G6uKDbHJZZYTqhGqJwbC7gXUSkTc8kzMA,,1004500000
1G6vAFg1oRQgoSRrdauN8XkhjDrrQoGyTn,,1004500000
1G6xRMLjMx8c8ZtjSetUrsUJ65D1bLKAEo,,3563290000
1G6z9kZBJGTfKQUc9HkCCYYG22kqSb3QwL,,1004500000
1G71L4CmzD4HQ8ZhRq1LeDqDcHtuqhppfS,,520999479
1G73APzd94FCmek1JCF5ZJssDLFdhwzSgd,,1032080000
1G78RiyXZ1hxGGMFqLqL9dXQ2vGQLC9Ygt,,946065000
1G7BZ2K856BcjBypwN7zouvPCrVqJvtSGs,,1006600000
1G7BuWJ6pgixqabv92HS4QvjiZxzH3oXg,,2800000
1G7EcE14Ramg1vMTauHKoTpsx2ARaUdG4c,,7009800000
1G7GAYAHk3rbxt1hef6jfhB3DgHTLC2qDy,,350090000
1G7JsbHgtob6ugXnY2jdHKa6y4UJSvK7WG,,2500000000000
1G7KnK5RXtCaUnxhe9D85bKSDTwvhW3TkK,,1004500000
1G7hovqhMyS2k5aZ3jYTFZp3kWuJ9f653v,,1677650000
1G7ir7ivG2jJR7qk82Pm8TpC6ZCRNZPnHn,,1507576003500
1G7rZPUsMyCZwTiQUt7Y68z8gykKFtPJEv,,1004500000
1G7xTPpNzq1fi2PhdoGa8m8JxTJdCwzGpp,,1004500000
1G7zwqWaAgwwWLacS3zAcSMSH4Em6SUoW8,,919640000
1G86z1Qotj2CmYv25YK9bja159YZRS8ALS,,10838866090000
1G88w7ZEwhcHoGiSWQ6qJA6ib3EDATPXDJ,,1006600000
1G8BqY3rxJQC3yCWzLYtNj3bg4ts1XwMZB,,50507000000
1G8GFXCMqCh4seiKKv5aogvD6BFg7J92Zm,,200760000
1G8PsczbVqqfRGk6ZXCCzTzDznxHsgLcRo,,1004500000
1G8RkCfrVzrVN5DEpDyd4AxCYjVEEMiiok,,1006600000
1G8WzTri1iuZAST3AYKGzn7PoMyrgCMqA3,,270160000
1G8XSGChXXCF1168t1M4uZwUt3w6UwwBd7,,3300000000
1G8YS8k5BECFVYZDpRXNqp4GhGcGQdA3fr,,700000
1G8cYKkA2zSdqdibDQmXpSFbVMKss4F1s,,1004500000
1G8chsb3ztNFNFpHeSYTm95uw2DKze4ugQ,,234000000
1G8cw1toXsME7GaouHHzSAeALwqPc2yYDu,,2097380000
1G8dWXXCdhb8KDnFyb4xNgMb7E527HbiUz,,2800000
1G8hL3wfE3xHSrjGmnJ6w8upf8bV3Vv9mo,,129489440000
1G8hhMazUYLhud4EYdm2VDM6uwmi6ZgTRW,,1004500000
1G8mYYpvqBsf91UgoxZV5JktaqNmoorb1F,,20528210000
1G8riE7cDX1Vtfxddpc2SrHibGudpo7pks,,395810000
1G8uHGCKgHGVQkumN7ex81u7RLh8dhhAX8,,10014000000
1G91WLNuqDPP6YVCviM6H9pYL7okDdWrNg,,10208000000
1G93DefRNh8v9jvAxonkJJ2HBhqCn9VJXp,,148490000
1G99WQKGXW4JPm6QcgBJdi8bV9iGkX2j8o,,1009400000
1G9GVJ2MDSktShz63kF9XfmvbS5figcPgq,,1004500000
1G9MBmTkzuZHdVDXNfaZayvbPbK6ePEMTQ,,1004500000
1G9bfvoxhC6ywWBJAukN1WF28vagdBs7dH,,264000000
1G9cFzTJp6bpVj4fZQaiHEnUC3NiwiZz2Y,,11590330000
1G9vK24iVk4FH2VbiWhLMJDEVDvP98tnDR,,2800000
1GAH2M8DunLgu3K9hYhfc4KomMod653XDc,,1004500000
1GAUGmB5FPAppr7qt7cT1kbAwZ6pGNh3Gr,,2800000
1GAZvjUeR9YPwDJqB4HzU8SByVaqMH9tLu,,9528050000
1GAaPcJNbw1zstX1AepT6k3h68pvqqjLCt,,302000000
1GAduHd3aMNuCqEmQmmMAr4AWnFWEHNb8W,,1034240000
1GAgvmbzVbmQBPiSLefXhWSLR8LZRKUe8c,,761088700000
1GAiTePUoAZWbfc95qCc5R43sZVgQFQVRD,,94942362000
1GAjeXtpPo27x2DUaSRTbrZf9SJ88dTAmQ,,1004500000
1GAm6b16mDMCrnDWMoM1YU5g5UCPbT2NPK,,22090000000
1GAoy4oYWESP43EFRuDpeeYfmV2BXdHe85,,1004500000
1GBAsHtB82QLFPuwDcoEypfhpPrne5bHX3,,50679130000
1GBCTMfeF78VxFDQy8zK2TcQCQQQZDrsus,,1003800000
1GBEuwRQwKPZrQAdVaBLdedtWuBGyyX3sb,,2100000
1GBHyLvdcJ8XSNm3uKjosoxe3GFUn69j91,,2000000
1GBR9zJCPkaGiTTPf5a1UjCuot17maEDj6,,1008700000
1GBdZe3EbV5TvXiaixeLvBCANLpYyMjALN,,9450000
1GBfsYrDTsNkoAiCdww6ABvJD91YndBkEa,,1075300000
1GBm7ZVeonxi1h5FQLWg9xMGMuFDeyB4ba,,3000000000
1GBo8VC8bi2yUrHyx2cd46ANMeNQnBHZvH,,2100000
1GBwSZ7dpTaVEwaU55ymHt7f6dQKsfaQif,,313674370000
1GC1niCBhSFxFpveT2cXLuFDbQ4CXnu7bS,,1139509200000
1GC7KNMfoybLebPHdLFrtf6rWMiMckRFAs,,110051950000
1GCJeLA7zCufxR2mXacfmoKYTJxk6sByJP,,4975640000
1GCXetn5m5i22454t3CM8qjHf43L7u9cH3,,1003800000
1GCaUJBjGZKLdkyPHzZUymtJsLpfe1s4bk,,1004500000
1GCdCdCZUky263tkNaH973qZtVbZNu7UqS,,121140000
1GCuHQs5DcEpZJwDQHNbNr63GALkGngvh3,,1004500000
1GCuQ4eT6UufLYQbkv67BvhCjn9cTKj3o,,4286960000
1GCwkDxmtQT75SQhSsi1jXzQWn8SetnjYv,,1004500000
1GCyyLmecnJdEGYnWB7cTJw3etGPNk2Lxy,,2800000
1GCzDUunKGZKiuYszH5VC7GaP58o36gr31,,1005900000
1GD1QxwWHXbzyEkoXEm1FMksRbhr8yhuDK,,62154880000
1GD5Zaye7pkA8UzYtwbwWoQfCiCJJqCwTt,,1004500000
1GDCP1fmFivwCpK87iud4H2pV1m6P8egfd,,1007300000
1GDDuyagKY4TXJHWiPmXPheRUyj8YorbBY,,1006600000
1GDHoAztBTTJjHx8CD8yVhoyLbVp8h2LK5,,1004500000
1GDPZbi33xo5HwoULhknDkVA78MXJJFz1i,,700000
1GDUrF8n5AdbsWT2FbvjJSLBZZWWsYe7E8,,207000000
1GDXrgTwwoG2sqsHco5izpNwyXaRPRppuN,,100000
1GDdY57yFJdrEbfUigou4poCHyTm5ETG7P,,900000
1GDdkvjaEJW8GswUFXqsCnKegjqM2rFqsB,,2100000
1GDwX3mLaygTZG43MJp1ZjnDFSE7pwPW9h,,1016430000
1GE4HkjmQqFd1ZrWH9susWE3GvNQRHG7Bc,,2100000
1GEDB4TAWJdumHkSAJirjZFDnd7aZKKnM3,,1004500000
1GEGgG4qtapym93FpxTUDqpBGUTJtvESUZ,,66000000
1GEKKugPf6nU5AS7M2E7gFwPNS6hX2djsn,,1004500000
1GEUvKy14G9gVLZUmYBaDeDD9zY8wDs3Zq,,510000000
1GEcX25xp8DHawCv93JWEN8cLGAUGSqybt,,1007300000
1GEfaNTN977B21JEaAtueYuxG1h65L7mof,,1004500000
1GEri7CfwWGipMfijNZTLUyXDYvCn2Us8f,,11402810000
1GEu6EE4oeChcMH6tSqgXFLe4F5kRZ3Lzv,,1004500000
1GEvcQEinNLAB3f5HDQejkkHZPAnYaDYZa,,79206920000
1GEwhghUT7HjUVimiCiJtXxm9KXWu4HBEe,,4000000000
1GFAdDGTYA3jVdy4jngK44WB3f7jGmb75Y,,1004500000
1GFC7h51bntvRgpnCefaKfig78kBxLn7rZ,,1004500000
1GFCXz1HQPYp5oRLqNWvnrjeN72u85L2D2,,5084550000
1GFDqHyrhSFAK1HD1orRK77iRvD7X4D3KD,,2800000
1GFK2YG5rtH2BAb9i9S8S6ZnZgsRSxeyWg,,1004500000
1GFNDbwdSJQgtiXMiXDHWjpokCppnNxytF,,2007600000
1GFSZ6ZhhaG2FQDgLjkGYf8b47Lznyty8t,,1007300000
1GFYhaY4sQb2CbMLiew4qc68dHYDGSG7h5,,1275703520000
1GFaLr7vGZj5Lz3eY5rkT1vg8cVh1ZVryh,,1009400000
1GFevqQCtD2G6siaQ8gaUVfHwnsYCTc4CV,,1006600000
1GFg94nyZZqBjGYqWhby1MWUKPuge2VwAd,,48291000000
1GFgVBVmCu7TSktNmwBFWd4bqcw6PpHLV2,,24204660000
1GFonTZEGNorm2sFHECiYK4uaMoEqfD2Yu,,268558930000
1GG25vRPHYsRy7d1SrwPkXpUgLwAyLxhsn,,388000000
1GG5q7kDLhtakJdW7wKDP92aREfimrEnVg,,1004500000
1GG6mLEcwVMZmRQVUSr2vEZf45Vhqc1QoW,,2100000
1GG7bDgsAa4fQdxpHiqA8CqYCWvaPEvjzk,,1004500000
1GG8dbpyqgeY28xExKHi11MyxVv3RwxwVh,,2800000
1GGC11qo3ZMCKJoNgAkpzGEbEvwK7s9E3v,,1004500000
1GGEYjS3miQ8RtEsmCzfK6DyrRrN6vFvet,,850000
1GGL5mXh6q5vgGSLULLZnbaox7KDzSwwCB,,1004500000
1GGQChY52BDQH6YfMXPhrg569nFPfe9X7A,,1007300000
1GGSeHdWXCnqm8rJgL5Yc1itKDtQ4j8Wk9,,108000000
1GGYUCd4NsUGsgoGtaVDHrbaGGQ3iiCK7E,,59765210000
1GGcBAuoLNKX7M8N2cJAddBFYZWbDn3Hib,,1007300000
1GGjYN3HPT4oBj3oHCVn9esdbU3yEjv2RW,,1788000000
1GGn1AgqdgDGwWaYJjXDBbUJAuxmEv8ti6,,2772000000
1GGnYxNtRgZm9PqHdXSqoeeGAgpjA9RQtR,,465843150000
1GGrcQYy5ctdyy96WHRTX3eKXNwmCbjbTx,,1004500000
1GGxys38zTnFJTBpwaeJwGy9sWed21Veen,,151200000000
1GGyVGKU99BrecKTy7LrTrX2eEkDg6D9qv,,29000000
1GH1fQx7NPSKgUCHdAcCq5Mgg1rrQPF9Yd,,88715000000
1GH25aSbFqF6TzzxanukeeJXQ75mb2UoYH,,3000000000
1GH4VAnCJNYLuV4HGEECxmYwrvPi4yj8LZ,,1029920000
1GHDQEXER52csg81i5WL6b7TR6M4YYwahc,,800000
1GHFW7dAKhmHV7dE6rWLeFeaBKXEHBHDQp,,1004500000
1GHRyRkUeCPLxTXCVf4BvtgH4Rcq59aSRc,,2800000
1GHhRg4PzvUPEPJnEpzJnMBJG9zxtzqY3U,,2100000
1GHhmw1PaNTaTrdf4C8TouKnk2DLrkk12F,,121000000
1GHnJrMke1CsD4cqUomAgN8eM8XL6dyBjS,,1004500000
1GHoonX7UC6tpAPWZr9vRwsFGs89jaKymr,,100000000
1GHqQr9Khy1RBBhyzuzkUozBwTa34UA4TP,,1006600000
1GHrT4U5P7KWPWP9GGGV4oiNhGKv4DNsnb,,122000000
1GHuL3JkgHFzNSwbk1JXdibL9qorubFd2F,,1004500000
1GHvMCqKVwd9JxN6gXjs6zd4yujhAkdAjz,,293000
1GHvRceLwctrG25VGqFvWstpKgSrFXMAhJ,,1018560000
1GJ2eBmhCbGTHsstKW5hvnwX34saXVTXEN,,1067110000
1GJ56pzEgBoFoEq3AeodW4heWySfT144ui,,1007300000
1GJ9XVE4WHNurGRJYs4MmW8Xwn9psL7g36,,1005900000
1GJKHWpWNFQ712mstMq5i1fioM9MGTD4NF,,2800000
1GJRtViLpQobAyRG7G9ULnkGmAQF2eFXsH,,1004500000
1GJf6hfk24nBCqS5bzGYHRdggiTHgpboS8,,1017140000
1GJfC8Bbgaw2bw39CSJVyJBK5PPVtEeY4X,,6110040000
1GJkHVeVAuZF2x7Nbuf5nGi7WhbYrMNCCv,,149000000
1GJkqCbvZdaQT4DfsQokfg4pGoUoFkUXZi,,17078150000
1GJqB9hTLDZ7Zf9f68GAsjE4S9dNeXAjg3,,1004500000
1GJwM8J1HZUp6Zm9wKuuEcdTJn7B9WTwNb,,123000000
1GJxRwCLehfSmaaKq8WyLqxfJsov6GERag,,99793210000
1GK5cqX4Qoy6JDNJu6kjZ34M79ATvgtcGM,,1004500000
1GK7HngjgeC8ofNNN2WgPJDCqnVRzFeAQb,,1004500000
1GKHsbiYLo8Cb49CsbehaywRUpAfohn5Gp,,1004500000
1GKYLP4DF9sTd7wFWzvvx97rVVZ4X15Jsj,,1004500000
1GKogpTB54tJ7XqqWe6QVez6Jrada7Nn2Y,,104182390000
1GKovrUZGrh1P9q1F1AaSa4M8ohC1pXMZ3,,1004500000
1GKspuxRoszBE6UNQeYjGg7U2JYJrAhcBe,,43343000000
1GKumufFV2dj4jk6yhxoGG5xZMxfk9dW2F,,103530000
1GKyJB9x82qjE8FCd6WEcXK5Amckim6RKS,,66770000
1GL522jdeXkbCGWHEYdxWapJhjHLoZVorx,,134563776000
1GL5y5vDSaosa53uTiNn8Sx5H4YkNVXwBu,,1004500000
1GL7Kk6e1UfoYtwLTNkZY3sXhDog8oi2aW,,1004500000
1GLLr37bZm1kkMBzZJ6FUUaCfgex316njZ,,219683530000
1GLMDbvo283hHKrbXriDxvd6PdYqUPLyJt,,1006600000
1GLSLemfVDsbkBBc6fgj6gppigNKdyPxix,,9188700000
1GLSzvUuqaASUBifcBM52r9o5wJdg5gX5D,,1207460000
1GLXEShQNMwWZxvkVPEQHgH1E5ZNddown9,,164000000
1GLXxL9SEWgL327LUKHp7yXwg1Ue4tC2rW,,1032080000
1GLbJ9fJcdLbJcN1K6m1DAw2VQSKeSndSy,,1007300000
1GLeWQoGXXFqR4xHJFGWsKtrPnibwKmmsG,,120030000
1GLfdzBUsfdFwnFsBTdoFqo8uykEX7QLw4,,777481870000
1GLnmsvraCueM3u29rLrxfYi87P7f6Xp7o,,1004500000
1GLo12XHof29V8iuqa9Zz3AL8JCbx7s8cw,,1004500000
1GLrnQnTdQj34inHKomziKqk2ueJYbVZ86,,1005900000
1GLxQFzfix5EimC2YVKfLzYsUDy967Zp9z,,52794610000
1GM2NmqMjhxmHUkP92AG6Konyqxr89d4wG,,438882490000
1GM6PHCt3xuvagLkjWB9zsGUG2SqebsAkt,,11363910000
1GM9y4gXdURqKSxZTLFgzmW1ngjW5hEhKC,,1004500000
1GMAmzE2YbUCQPiFhXbbXa6HMDSrK1F3ub,,1451299780000
1GMCZvuTkHDTx1Lnzbb5thX37qTfyGmieV,,1004500000
1GMFvsgkiarm2aAPWBtqY5yN7FnE9THbjS,,16000000000
1GMHw143cb5PfSRL5Ya7S42Waytc7JKdPU,,368000000
1GMPXPEepS1KpDYT5JGWxLkudgefrv28Ar,,1004500000
1GMQsGcCFkBb9HBTzzWikqwi7T3q8X6a8G,,1004500000
1GMR7cMZ9rk4F4oygYSWyFzR2gTR7VGqDQ,,1004500000
1GMS7ddop4EdnpwE2tnN9tqmzhMgbWDtHM,,82490000
1GMWPAxzrxREEs84FUCFLiidM3JJjsQZL6,,1004500000
1GMcyA2G2BXzejNTKVg2VHBANB83fqKLX2,,1008000000
1GMd2vjKUEUmWbjKyQiJDPD7ATvMX2deuv,,1004500000
1GMdapPWdwguo3uMLJhp5uS5KihA8tMY7k,,4933250000
1GMexN9aquyGjphebcUpMNPX1QDd7ay3eE,,2800000
1GMkpR6967UKGj7x5Fc48mwfGqsjMvepYU,,13366570000
1GMoBVvqTY2c6iacAafuEh5gMnYhUPFK4h,,1005900000
1GMqHcptAVBKMSFa9CnN5BGdvbWkyN1meJ,,1004500000
1GMtqqvM9cC8U1GYoy3hhLZdw3GxTVmzhw,,1004500000
1GN1u5n4SiqKHUaqGnbPxB4z9D5cTWpnu9,,570000
1GN29pDdrm5qh4qxPBRriUxCUsKmXhntTA,,1007300000
1GN3VWk1QhprVAHjpzCd8jJjWYhkLxSnWP,,1004500000
1GN5ssBPFct73o3AnZvPnX2HUp1eKUzJGi,,2100000
1GN6K11KvRJUa3eL1sv1j3ChrHSiH7owMi,,892000
1GNAZuHB3m5adb25hASA4QJiwCVg813GNG,,700000
1GNHMX7UdiqEbe2gKsL6HFekG4oMCsMJXc,,93000000
1GNJq2auG2Nk5FSsP1i1LKxKKPPJGWy2YC,,1110670000
1GNL2G4TQMu5HvFrXYexXthCa29374w76E,,2800000
1GNN8HPBtRVDnAwrYmWFQ3TZqzmypxe3EC,,517000000
1GNQD8CBPu2JTso83omU1zPvFGeSo1j9cL,,54246050000
1GNaq57qU5J9aTV6nG5sVEFV98xXW76Ynf,,2107890000
1GNkp6QDqx6GQgFb8PwCbr2YpcFENtAeWC,,1069330000
1GNqT2Vni1Y42fiq9Na6TWbS6T5ub8B44R,,329420000
1GNteR1gqfUN17AtUzzaRX8VTZeohsu5LC,,1006600000
1GP6DGJR65XjfVGypaLcMYYMCW5StpU2Zq,,1007300000
1GP7Wr31hXCtj64TrvS6zESRSJHLxpDD5B,,1004500000
1GP8h3bUrWWru5d9rP93HCLG5jraRvt87Q,,6963700000
1GPRep7V4MKcF2q2yc1cMxQvcUSs456rVL,,1004500000
1GPUrLa3sP3emeTyXK4PXrvTJ4LTVf968h,,1005900000
1GPXHjhzeWPRw9aLKRDVCB9xaRhT8VfSyh,,49675450000
1GPbmnFRKwyk2ssKnAU7Mmr8AbMHSjef6a,,1004500000
1GPcFxbxnDRLdB4KbfbcnDBiXQpvLmgDVv,,248000000
1GPi3cwD3WYXymAJbAUXd8HfJRmSsz98ZW,,1006600000
1GPkBYHTjiwrxf998ox9f47UUmk3z2MBKe,,466000000
1GPn4zvhyov6vQz4QDu7cL4bWL1k5Rmkt8,,873570000
1GPoeQCBkQ9161jdRqP6RJ8MLptKtR2KRy,,4500000
1GPpUvd7qPqkQtsNrXjdsvFVirEuxe4rEv,,106324820000
1GPqm9Uemhm5qRLQyAw8xqhEYVBYo56X9a,,1004500000
1GQ5BDKUji5nzs8E9WctninxuNtHPQbeet,,6280000000
1GQ5gcZeumaL5cxJCedTeRAFyDbnWKxRwT,,2009700000
1GQEp5sz5QTuj42GuRcbJJQ51pyH54hpmp,,1003800000
1GQJKYUaDtQh17fhvKXSPxn3Ey7G5tAoCG,,1005200000
1GQLuj5ufPJEnRLTQfLKadiujLQGE13CJT,,1004500000
1GQbEQt5fzWfcCUsZVadpc2Z4Xg3UGMcNe,,637454000
1GQfDhuFqxaVuHzVupbv81nRgHHqx8rpFW,,17118000000
1GQfoXzFeU78exfwtbR8MgXKUCsGDPdiVs,,328000000
1GQgUTMws6AGk3UqhNuMisTujFhtBusk47,,725649730000
1GQjRcvEjcGejUTR37gHQXyAko6XXgQHaR,,1004500000
1GQphTRzFDqMoV7UHwFVnCS1QYp9pgy9oN,,100000000000
1GQqMecTsyq5AEcBse1y6x27CaenEX1tRa,,1004500000
1GQqVGSwC5xs16YDhZbstwD4Cn6GX97XMn,,3060140000
1GQsoKwY6RoWqgGjTRCBVH27d5vL2c69Bs,,2800000
1GQw371hbaiRoDSMF1NEiEDzJs41KNfTHh,,2808000000
1GQz2hHHT5LWJpNCZVyqB6TExkZBqSa2Cv,,51000000
1GR4QegjMYS7G2g3AXPUwC6oTmHYpPXJaY,,2108360000
1GR6R14EBBYRz3TZYyaAL3LvEcyHdzpzKr,,276000000
1GRDYvENc6Q4ZyJdLgYeVFWP8VjZv6vVGD,,1005900000
1GRF9XJdC4P3qyqvh94C1QmZBg8wvN2TRJ,,7591286850000
1GRH98MTYDsYVadC9YXmVgPUqMoEBL6ZRd,,48063470000
1GReYdDirX5NE1QuDBDXV9sttY3qtVuxPc,,1008000000
1GRjmds2CnbRCi36AcPhNpvVUUd466Gedh,,37800000
1GRvd3tsNhb8WDh7zZ2D3hC3w9f7Gagoki,,2007600000
1GRwZC8S1WPtXXcpH5z5k481uvsv2PL8Q5,,1008000000
1GRxV6fsKtpQWyCWqiQVSwWsF3sks7Ax2f,,100100000000
1GSH2bTHG6gWP6wcHDAh8cibe4UjaPHg8H,,700000
1GSK67zAJsSJRMbtXiwSMc1AsDuUXM9RmB,,1008000000
1GSXJ6bEGCuFduLiD7Hb3RnYXwTivD92vi,,1141105060000
1GSbEH1HALaggD3SyoxpurjTdbPoYL7uLg,,2100000
1GScRnAnuCN5NRTBAYfnzpfQA9xRFjMCQq,,482000000
1GSiUNXo2XPuusbUPXfULcC4ZjTREZSg7Y,,1004500000
1GSkdbrGtd8fs3GUiPLPwgqRwyeiYMiSp9,,1006600000
1GSmfiMdUESpzwgK7uGdrAV3xSYKYi4rAh,,228000000
1GT3WXkFDSgAudfPk9ouQJ2d3UsmJyiiJV,,2533780000
1GT3XiNPqb1XUd5r8B4v7JpskCVh536Fm7,,1004500000
1GT72A3fpbUukBCQDTkEfu438ULREgXb64,,47000000000
1GT7JipQJxTC8zJoE3jRFmCzkmhK8scL8r,,2113170000
1GT9yASmEzYBEdtNrzEbk8YTPZq1trrTm6,,2800000
1GTHphnp8q1g5BwKxS1AL826mspvero6Vh,,1006600000
1GTNf8KuknAkEWLpYM58u59TiakuAnbmxg,,3000000000
1GTRpRWnGp3gddmoc7RoCAD2pqTWs5cUr6,,5421590000
1GTVRdgCmebALJyuQXBmNzLZqxNNg19UZG,,50060000
1GTVTVjntaKUMjRdoP45X4xd518ENLX2ue,,1004500000
1GTWg6PKBNodiwpeqn2ujQ2PhErvknMVpB,,1004500000
1GTYYA8GiWyMCSmTNZo4ppWsnCrg64FdwE,,1004500000
1GTdJxT1VXJmoLSaeFawoPhN6pd22Vj1Bx,,3219460000
1GThhDt1iCXqaaBbSys85yNk23yxJyaAcU,,1004500000
1GTmxq5osL5mU6LyGLjqKP1dkPRYGUFR6M,,63000000000
1GTniShNGNE8fZDUXsyqamhTnVXVN6Yfrj,,28000000
1GTsTMni76oGLHQCWDG83yKRXoJjrdFgqG,,91020000
1GTtiHY3MYXWi6KozJk1iKitSezoGgAXii,,1004500000
1GTuuRkwBfujbmXQWZ67xCUha4M13xZQu3,,416000000
1GTvgWaht19GwAxhynxiubbhNeqH14AhFW,,1999000000
1GTyQTQtUxffAW1gXDQKEZZas7tPqKjKHe,,74000000
1GU6Dd7MhdRoq2pT63V8samxhaNgtmejKN,,52000000
1GU7WaGW3zj2oB4uRTUFrmtZALEzyGWTYP,,5400000000
1GUNVoAhznVFFqYCUavQBoTFeaioubuuKT,,51000000
1GUU3GDyCEnKohTaMWgVsq5GFK5P4bSwW1,,41465440000
1GUVdMxymt72AWgevnYH6aQq5jsDBsJxZ2,,1007300000
1GUXcTiYHDjUh3cd4RVocKiNs8f3UuGEse,,351744600000
1GUhVMN6Uq1cRuxwrgArUYrcspGoVmUzYE,,2800000
1GUoic88jJJbBbJdrVHHqR4fAZQh4xHHdK,,2016010000
1GUpT6RW1e8ob6SyJFH6XV8qzTza69QyvY,,2800000
1GUpc1DFjqYLitHevx9AB1u6AR1eLospz3,,1004500000
1GUxrJuAoTpoYU5Cw6BuQYmWAJAgR3opJw,,700000
1GUzCf5HgjG9bDc3JCKG8nm5fxcLn4K87d,,8133206000
1GV96AdDT1dr4AXHXLysunfuAnKLHsVFe3,,1004500000
1GVCwYuFpqVeBfzbBaGfnn7t45Sggsfn27,,3366734390000
1GVGJJ9ejoVxaLfepVBZ9UojunKNEC7axi,,2916150000
1GVVLbNbNkv6hEczhec7XsF7kpDgh7Y3Sr,,25988480000
1GVYNP2YBAcQMr8JoZFaG9tn7TZVLE1CFR,,1091110000
1GVcPKMYGV428EPo4wbL9S8n4iheQ6ye5q,,155267712000
1GVd3hhoEDLGeKjvMJfNaWf9TqrrRZviXa,,10045060000
1GVmJDj5WZR2K9eTkVVh2TipT8qfXtjGtq,,1007300000
1GVngomKSTZqphYpQgvgkUfrWBZDivCKuF,,1004500000
1GVqCtgFZYvTWEatEcFDXYx3oDAoBabkf,,20618230000
1GVr7vwgMqr2mTVnm6T4cGo5VNNKY1eXMj,,266000000
1GVrurNpN24GHB4CZA4vjVQwbQ4PwEKJ4R,,270000000
1GVvBtqXJNiTmmNioz4Xa51m1ite8Fz1t,,30240000000
1GW64acorkNhMbqRntZEV2khqAhGE2rFeT,,54735520000
1GWCDPgEGtWeR4GCyTV4KbnEKMRQQjxyHw,,3540340000
1GWKXTaVfSN2uXJNKuox36G5k9LinrfMZD,,10000000
1GWNSssVFnNk9S3xraDNfCgoDvfJpS3fZv,,1007300000
1GWQVyfJ7XL7SnAHHwC3PKSE8GmR88Ncf5,,2800000
1GWW27zb4XKz5UFpNqzXXaofyZhJhMpbcW,,1004500000
1GWf2zhEDw5ZdW5w9p5u9bxEAT32fnhjzh,,2800000
1GWpKpt18WQS1A1V8KPeAm92W1rMJTxdVz,,91080000
1GWq8hfhT3pU1NuN9zkZRDVYBdKrfwKNXQ,,1027780000
1GWvarxRhNjcrXNu4x8HjsmksyYC2NhwrK,,3019120000
1GWznJ7SxLeCHrMxqacXGSEzqhHP315quy,,1024230000
1GX39EihNEs8VWnWo5GkUfrtow5fZqhZJ1,,65000000
1GX6YAL52PBeJR4caGJcBSsYVgj1La4X7L,,11767360000
1GXJSfiHChqZZJetKYNgnbEf13LkQu39kZ,,20050000
1GXNUoWmgoc5Yc1a74TsGDNrbyL8LALxkj,,2100000
1GXPKYGktB3n1kAMyz33UGr7EGL6VEmH61,,1008000000
1GXUZ3agjAjo7reFRm5acHo7VPRdCfoyFu,,352000000
1GXVK577y9f9bzcz1YeMaoi5esnqjFNhdD,,1004500000
1GXY893KLSVQRiguPh5Gzthtk7gNV1o7VJ,,1005900000
1GXcD3NJqFnU9gpECPgLKuZEBuXkVyHdwo,,5000000
1GXcS4uaZvQ6wQP7U1oWbkyKjnm8dxkrWu,,2030110000
